game,price,link,release_date,game_type,image
Super Mecha Champions,0,https://store.steampowered.com/app/1368910/Super_Mecha_Champions/?snr=1_7_7_240_150_1,"25 Mar, 2021",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1368910/header.jpg?t=1643389129
STAR WARS™: The Old Republic™,0,https://store.steampowered.com/app/1286830/STAR_WARS_The_Old_Republic/?snr=1_7_7_240_150_1,"21 Jul, 2020",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1286830/header.jpg?t=1645090351
Fishing Planet,0,https://store.steampowered.com/app/380600/Fishing_Planet/?snr=1_7_7_240_150_1,"28 Aug, 2017",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/380600/header.jpg?t=1667200942
EVE Online,0,https://store.steampowered.com/app/8500/EVE_Online/?snr=1_7_7_240_150_1,"15 Dec, 2010",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/8500/header.jpg?t=1667849891
DRAGON BALL XENOVERSE 2,1800.00,https://store.steampowered.com/app/454650/DRAGON_BALL_XENOVERSE_2/?snr=1_7_7_240_150_1,"27 Oct, 2016",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/454650/header.jpg?t=1659527150
SWORD ART ONLINE Alicization Lycoris,1390.00,https://store.steampowered.com/app/1009290/SWORD_ART_ONLINE_Alicization_Lycoris/?snr=1_7_7_240_150_1,"9 Jul, 2020",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1009290/header.jpg?t=1666771445
Trove,,https://store.steampowered.com/app/304050/Trove/?snr=1_7_7_240_150_1,"9 Jul, 2015",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/304050/header.jpg?t=1665388424
Temtem,825.00,https://store.steampowered.com/app/745920/Temtem/?snr=1_7_7_240_150_1,"6 Sep, 2022",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/745920/header.jpg?t=1663224882
Cronous Online,0,https://store.steampowered.com/app/2024140/Cronous_Online/?snr=1_7_7_240_150_1,"31 Aug, 2022",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/2024140/header.jpg?t=1666838459
Sword Art Online: Fatal Bullet,990.00,https://store.steampowered.com/app/626690/Sword_Art_Online_Fatal_Bullet/?snr=1_7_7_240_150_1,"23 Feb, 2018",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/626690/header.jpg?t=1646435298
VRChat,0,https://store.steampowered.com/app/438100/VRChat/?snr=1_7_7_240_150_1,"1 Feb, 2017",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/438100/header.jpg?t=1662741577
NARUTO TO BORUTO: SHINOBI STRIKER,1590.00,https://store.steampowered.com/app/633230/NARUTO_TO_BORUTO_SHINOBI_STRIKER/?snr=1_7_7_240_150_1,"30 Aug, 2018",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/633230/header.jpg?t=1664488995
Red Dead Online,590.00,https://store.steampowered.com/app/1404210/Red_Dead_Online/?snr=1_7_7_240_150_1,"1 Dec, 2020",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1404210/header.jpg?t=1656615218
Realm of the Mad God Exalt,0,https://store.steampowered.com/app/200210/Realm_of_the_Mad_God_Exalt/?snr=1_7_7_240_150_1,"20 Feb, 2012",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/200210/header.jpg?t=1659426890
Elsword,0,https://store.steampowered.com/app/237310/Elsword/?snr=1_7_7_240_150_1,"2 Jul, 2014",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/237310/header.jpg?t=1667853272
Lords Mobile,0,https://store.steampowered.com/app/1041320/Lords_Mobile/?snr=1_7_7_240_150_1,"2 Jun, 2019",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1041320/header.jpg?t=1667374754
NosTale - Anime MMORPG,0,https://store.steampowered.com/app/550470/NosTale__Anime_MMORPG/?snr=1_7_7_240_150_1,"18 Sep, 2017",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/550470/header.jpg?t=1662975883
RuneScape ®,0,https://store.steampowered.com/app/1343400/RuneScape/?snr=1_7_7_240_150_1,"14 Oct, 2020",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1343400/header.jpg?t=1666176242
Toram Online,0,https://store.steampowered.com/app/1827180/Toram_Online/?snr=1_7_7_240_150_1,"19 Dec, 2021",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1827180/header.jpg?t=1666780122
SMITE®,0,https://store.steampowered.com/app/386360/SMITE/?snr=1_7_7_240_150_1,"8 Sep, 2015",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/386360/header.jpg?t=1666794933
Bless Unleashed,0,https://store.steampowered.com/app/1254120/Bless_Unleashed/?snr=1_7_7_240_150_1,"6 Aug, 2021",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1254120/header.jpg?t=1654049124
Heroes Of The Dark,0,https://store.steampowered.com/app/1851330/Heroes_Of_The_Dark/?snr=1_7_7_240_150_1,"6 Apr, 2022",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1851330/header.jpg?t=1666778451
Sword Art Online: Hollow Realization Deluxe Edition,1390.00,https://store.steampowered.com/app/607890/Sword_Art_Online_Hollow_Realization_Deluxe_Edition/?snr=1_7_7_240_150_1,"27 Oct, 2017",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/607890/header.jpg?t=1611702371
Wizard101,0,https://store.steampowered.com/app/799960/Wizard101/?snr=1_7_7_240_150_1,"6 Sep, 2018",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/799960/header.jpg?t=1660341159
ATLAS,379.00,https://store.steampowered.com/app/834910/ATLAS/?snr=1_7_7_240_150_1,"22 Dec, 2018",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/834910/header.jpg?t=1666906091
Star Trek Online,0,https://store.steampowered.com/app/9900/Star_Trek_Online/?snr=1_7_7_240_150_1,"31 Jan, 2012",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/9900/header.jpg?t=1663078873
AdventureQuest 3D,0,https://store.steampowered.com/app/429790/AdventureQuest_3D/?snr=1_7_7_240_150_1,"28 Oct, 2022",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/429790/header.jpg?t=1667244006
The Elder Scrolls Online: High Isle,899.99,https://store.steampowered.com/app/1754000/The_Elder_Scrolls_Online_High_Isle/?snr=1_7_7_240_150_1,"8 Jun, 2022",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1754000/header.jpg?t=1667312866
Guarding Goddess,0,https://store.steampowered.com/app/1909860/Guarding_Goddess/?snr=1_7_7_240_150_1,"27 Sep, 2022",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1909860/header.jpg?t=1665647057
Dead Frontier 2,0,https://store.steampowered.com/app/744900/Dead_Frontier_2/?snr=1_7_7_240_150_1,"15 Jul, 2019",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/744900/header.jpg?t=1661766715
Swords of Legends Online,0,https://store.steampowered.com/app/1418100/Swords_of_Legends_Online/?snr=1_7_7_240_150_1,"9 Jul, 2021",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/1418100/header.jpg?t=1662461377
Last Oasis,449.00,https://store.steampowered.com/app/903950/Last_Oasis/?snr=1_7_7_240_150_1,"26 Mar, 2020",MMORPG,https://cdn.cloudflare.steamstatic.com/steam/apps/903950/header.jpg?t=1664882072
