game,price,link,release_date,game_type,image
GUNDAM EVOLUTION,0,https://store.steampowered.com/app/1816670/GUNDAM_EVOLUTION/?snr=1_7_7_240_150_1,"19 Sep, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1816670/header.jpg?t=1666831664
A.V.A Global,0,https://store.steampowered.com/app/1473480/AVA_Global/?snr=1_7_7_240_150_1,"23 Aug, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1473480/header.jpg?t=1667198298
War Robots,0,https://store.steampowered.com/app/767560/War_Robots/?snr=1_7_7_240_150_1,"4 Apr, 2018",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/767560/header.jpg?t=1661416850
Garry's Mod,219.00,https://store.steampowered.com/app/4000/Garrys_Mod/?snr=1_7_7_240_150_1,"29 Nov, 2006",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/4000/header.jpg?t=1663621793
World of Tanks Blitz,0,https://store.steampowered.com/app/444200/World_of_Tanks_Blitz/?snr=1_7_7_240_150_1,"9 Nov, 2016",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/444200/header.jpg?t=1667997428
"Warhammer 40,000: Darktide",1049.00,https://store.steampowered.com/app/1361210/Warhammer_40000_Darktide/?snr=1_7_7_240_150_1,"30 Nov, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1361210/header.jpg?t=1667880413
Battlefield™ V,1399.00,https://store.steampowered.com/app/1238810/Battlefield_V/?snr=1_7_7_240_150_1,"22 Oct, 2020",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1238810/header.jpg?t=1664070673
SUPER PEOPLE,0,https://store.steampowered.com/app/1190340/SUPER_PEOPLE/?snr=1_7_7_240_150_1,"8 Oct, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1190340/header.jpg?t=1667890909
Metal: Hellsinger,699.00,https://store.steampowered.com/app/1061910/Metal_Hellsinger/?snr=1_7_7_240_150_1,"15 Sep, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1061910/header.jpg?t=1667383933
GROUND BRANCH,379.00,https://store.steampowered.com/app/16900/GROUND_BRANCH/?snr=1_7_7_240_150_1,"14 Aug, 2018",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/16900/header.jpg?t=1659147602
Slime Rancher 2,379.00,https://store.steampowered.com/app/1657630/Slime_Rancher_2/?snr=1_7_7_240_150_1,"22 Sep, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1657630/header.jpg?t=1663866007
7 Days to Die,319.00,https://store.steampowered.com/app/251570/7_Days_to_Die/?snr=1_7_7_240_150_1,"13 Dec, 2013",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/251570/header.jpg?t=1650477344
Marauders,900.00,https://store.steampowered.com/app/1789480/Marauders/?snr=1_7_7_240_150_1,"3 Oct, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1789480/header.jpg?t=1664975721
Generation Zero®,465.00,https://store.steampowered.com/app/704270/Generation_Zero/?snr=1_7_7_240_150_1,"26 Mar, 2019",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/704270/header.jpg?t=1667900610
Arma 3,999.00,https://store.steampowered.com/app/107410/Arma_3/?snr=1_7_7_240_150_1,"12 Sep, 2013",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/107410/header.jpg?t=1655998601
Far Cry® 4,240.00,https://store.steampowered.com/app/298110/Far_Cry_4/?snr=1_7_7_240_150_1,Nov 2014,FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/298110/header.jpg?t=1602602982
World War Z: Aftermath,469.00,https://store.steampowered.com/app/699130/World_War_Z_Aftermath/?snr=1_7_7_240_150_1,"21 Sep, 2021",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/699130/header.jpg?t=1635246255
DayZ,1299.00,https://store.steampowered.com/app/221100/DayZ/?snr=1_7_7_240_150_1,"13 Dec, 2018",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/221100/header.jpg?t=1667310902
Super Mecha Champions,0,https://store.steampowered.com/app/1368910/Super_Mecha_Champions/?snr=1_7_7_240_150_1,"25 Mar, 2021",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1368910/header.jpg?t=1643389129
Dying Light,569.00,https://store.steampowered.com/app/239140/Dying_Light/?snr=1_7_7_240_150_1,"21 Apr, 2016",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/239140/header.jpg?t=1666707597
Sniper Ghost Warrior Contracts 2,359.50,https://store.steampowered.com/app/1338770/Sniper_Ghost_Warrior_Contracts_2/?snr=1_7_7_240_150_1,"4 Jun, 2021",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1338770/header.jpg?t=1664815422
Inside the Backrooms,99.00,https://store.steampowered.com/app/1987080/Inside_the_Backrooms/?snr=1_7_7_240_150_1,"20 Jun, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1987080/header.jpg?t=1660322585
Fallout 76: The Pitt,1310.00,https://store.steampowered.com/app/1151340/Fallout_76_The_Pitt/?snr=1_7_7_240_150_1,"14 Apr, 2020",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1151340/header.jpg?t=1665581700
Call of Duty®: Modern Warfare® Remastered,1399.00,https://store.steampowered.com/app/393080/Call_of_Duty_Modern_Warfare_Remastered/?snr=1_7_7_240_150_1,"27 Jul, 2017",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/393080/header.jpg?t=1646764590
Chivalry 2,469.00,https://store.steampowered.com/app/1824220/Chivalry_2/?snr=1_7_7_240_150_1,"12 Jun, 2022",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1824220/header.jpg?t=1666887354
Gunfire Reborn,399.00,https://store.steampowered.com/app/1217060/Gunfire_Reborn/?snr=1_7_7_240_150_1,"17 Nov, 2021",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/1217060/header.jpg?t=1664195229
Killing Floor 2,559.00,https://store.steampowered.com/app/232090/Killing_Floor_2/?snr=1_7_7_240_150_1,"18 Nov, 2016",FPS,https://cdn.cloudflare.steamstatic.com/steam/apps/232090/header.jpg?t=1665685886
